               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,           0.0065204,           0.0039115,           0.0089895,             0.72829,             0.84737,              0.8343,             0.83315,           0.0018315,           0.0071209,           0.0048024,            0.005446,            0.005446,            0.005446
                  48,           0.0065668,           0.0039456,            0.009003,             0.79063,             0.80225,             0.84315,             0.83913,           0.0019248,           0.0047996,           0.0047738,            0.005347,            0.005347,            0.005347
                  49,           0.0066137,           0.0038294,           0.0085369,             0.73295,             0.87562,             0.84357,             0.84055,           0.0015605,            0.004367,           0.0045344,            0.005248,            0.005248,            0.005248
                  50,           0.0066971,           0.0040294,           0.0084507,             0.78171,             0.81675,             0.85095,             0.85042,           0.0015823,           0.0042185,           0.0045389,            0.005149,            0.005149,            0.005149
                  51,           0.0061289,           0.0039924,           0.0087702,             0.73384,             0.84359,             0.84258,             0.84171,           0.0017016,           0.0042036,           0.0047873,             0.00505,             0.00505,             0.00505
                  52,           0.0063595,           0.0038462,           0.0088567,             0.74189,             0.84096,             0.83952,             0.83799,           0.0016941,           0.0038231,           0.0049642,            0.004951,            0.004951,            0.004951
                  53,           0.0064069,           0.0037501,           0.0086178,             0.79715,             0.78911,             0.84358,             0.84356,           0.0019852,           0.0050389,           0.0048916,            0.004852,            0.004852,            0.004852
                  54,           0.0063016,           0.0037103,           0.0084213,             0.69723,             0.89337,             0.84162,             0.83802,           0.0014092,           0.0033213,           0.0048646,            0.004753,            0.004753,            0.004753
                  55,           0.0057389,           0.0036578,           0.0081001,              0.7403,             0.85725,              0.8345,              0.8345,           0.0014649,           0.0046882,           0.0048654,            0.004654,            0.004654,            0.004654
                  56,           0.0061983,           0.0036519,           0.0080894,             0.70149,             0.88137,             0.84097,             0.84097,           0.0016015,           0.0046196,           0.0050746,            0.004555,            0.004555,            0.004555
                  57,           0.0057524,           0.0036345,           0.0083768,             0.72243,             0.87444,             0.84419,             0.84295,             0.00148,           0.0042489,           0.0050361,            0.004456,            0.004456,            0.004456
                  58,           0.0057809,           0.0035404,           0.0084298,             0.76376,             0.84162,             0.85146,             0.85027,           0.0016536,           0.0039259,           0.0049184,            0.004357,            0.004357,            0.004357
                  59,           0.0058152,           0.0036768,           0.0082594,             0.75582,             0.85523,             0.84331,             0.84331,           0.0016716,           0.0040969,           0.0051016,            0.004258,            0.004258,            0.004258
                  60,           0.0053577,           0.0035927,            0.008294,             0.72537,             0.87682,             0.84592,             0.84556,           0.0014445,            0.003683,           0.0049768,            0.004159,            0.004159,            0.004159
